Date,Ticker,Cumulative Factor to Adjust Prices,Cumulative Factor to Adjust Shares/Vol,Freq
2007-08-10,WEC,2.0,2.0,1
2007-08-10,WFC,1.0,1.0,1
2007-08-10,WFMI,2.0,2.0,1
2007-08-10,WFR,1.0,1.0,1
2007-08-10,WFT,2.0,2.0,1
2007-08-10,WHR,1.0,1.0,1
2007-08-10,WIN,0.685233,0.166666,1
2007-08-10,WLP,1.0,1.0,1
2007-08-10,WMB,1.224957,1.0,1
2007-08-10,WMI,1.0,1.0,1
2007-08-10,WMT,1.0,1.0,1
2007-08-10,WPI,1.0,1.0,1
2007-08-10,WPO,1.575235,1.0,1
2007-08-10,WU,1.0,1.0,1
2007-08-10,WY,1.0,1.0,1
2007-08-10,WYE,1.0,1.0,1
2007-08-10,WYN,1.0,1.0,1
2007-08-10,X,1.0,1.0,1
2007-08-10,XEL,1.0,1.0,1
2007-08-10,XL,1.0,1.0,1
2007-08-10,XLNX,1.0,1.0,1
2007-08-10,XOM,1.0,1.0,1
2007-08-10,XRX,0.349565,0.25,1
2007-08-10,XTO,1.25,1.25,1
2007-08-10,YHOO,1.0,1.0,1
2007-08-10,YUM,1.431537,1.0,1
2007-08-10,ZION,1.0,1.0,1
2007-08-10,ZMH,1.0,1.0,1
2007-08-13,A,1.381366,1.0,1
2007-08-13,AA,0.444444,0.444444,1
2007-08-13,AAPL,7.0,7.0,1
2007-08-13,ABC,2.0,2.0,1
2007-08-13,ABI,1.0,1.0,1
2007-08-13,ABT,2.095788,1.0,1
2007-08-13,ACAS,1.0,1.0,1
2007-08-13,ACE,1.0,1.0,1
2007-08-13,ACS,1.0,1.0,1
2007-08-13,ADBE,1.0,1.0,1
2007-08-13,ADI,1.0,1.0,1
2007-08-13,ADM,1.0,1.0,1
2007-08-13,ADP,1.144683,1.0,1
2007-08-13,ADSK,1.0,1.0,1
2007-08-13,AEE,1.0,1.0,1
2007-08-13,AEP,1.0,1.0,1
2007-08-13,AES,1.0,1.0,1
2007-08-13,AET,1.0,1.0,1
2007-08-13,AFL,1.0,1.0,1
2007-08-13,AGN,1.0,1.0,1
2007-08-13,AIG,0.05975,0.05,1
2007-08-13,AIV,1.0,1.0,1
2007-08-13,AIZ,1.0,1.0,1
2007-08-13,AKAM,1.0,1.0,1
2007-08-13,AKS,1.0,1.0,1
2007-08-13,ALL,1.0,1.0,1
2007-08-13,ALTR,1.0,1.0,1
2007-08-13,AMAT,1.0,1.0,1
2007-08-13,AMB,1.0,1.0,1
2007-08-13,AMD,1.0,1.0,1
2007-08-13,AMGN,1.0,1.0,1
2007-08-13,AMP,1.0,1.0,1
2007-08-13,AMT,1.0,1.0,1
2007-08-13,AMZN,1.0,1.0,1
2007-08-13,AN,1.0,1.0,1
2007-08-13,ANF,1.0,1.0,1
2007-08-13,AOC,1.0,1.0,1
2007-08-13,APA,1.0,1.0,1
2007-08-13,APC,1.0,1.0,1
2007-08-13,APD,1.099594,1.0,1
2007-08-13,APOL,1.0,1.0,1
2007-08-13,ASH,2.001636,1.0,1
2007-08-13,ATG,1.0,1.0,1
2007-08-13,ATI,1.0,1.0,1
2007-08-13,AVB,1.0,1.0,1
2007-08-13,AVP,1.0,1.0,1
2007-08-13,AVY,1.0,1.0,1
2007-08-13,AW,1.0,1.0,1
2007-08-13,AXP,1.0,1.0,1
2007-08-13,AYE,1.0,1.0,1
2007-08-13,AZO,1.0,1.0,1
2007-08-13,BA,1.0,1.0,1
2007-08-13,BAC,1.0,1.0,1
2007-08-13,BAX,1.810602,1.0,1
2007-08-13,BBBY,1.0,1.0,1
2007-08-13,BBT,1.0,1.0,1
2007-08-13,BBY,1.0,1.0,1
2007-08-13,BCR,1.0,1.0,1
2007-08-13,BDK,1.0,1.0,1
2007-08-13,BDX,1.0,1.0,1
2007-08-13,BEN,3.0,3.0,1
2007-08-13,BHI,1.0,1.0,1
2007-08-13,BIG,1.0,1.0,1
2007-08-13,BIIB,1.085115,1.0,1
2007-08-13,BJS,1.0,1.0,1
2007-08-13,BK,1.0,1.0,1
2007-08-13,BLL,4.0,4.0,1
2007-08-13,BMC,1.0,1.0,1
2007-08-13,BMS,1.0,1.0,1
2007-08-13,BMY,1.0,1.0,1
2007-08-13,BNI,1.0,1.0,1
2007-08-13,BRCM,1.0,1.0,1
2007-08-13,BSX,1.0,1.0,1
2007-08-13,BTU,0.07172,0.066667,1
2007-08-13,BXP,1.0,1.0,1
2007-08-13,C,0.1,0.1,1
2007-08-13,CA,1.0,1.0,1
2007-08-13,CAG,1.294752,1.0,1
2007-08-13,CAH,1.396256,1.0,1
2007-08-13,CAM,2.0,2.0,1
2007-08-13,CAT,1.0,1.0,1
2007-08-13,CB,1.0,1.0,1
2007-08-13,CBE,1.0,1.0,1
2007-08-13,CBG,1.0,1.0,1
2007-08-13,CBS,1.0,1.0,1
2007-08-13,CBSA,1.0,1.0,1
2007-08-13,CCE,1.0,1.0,1
2007-08-13,CCL,1.0,1.0,1
2007-08-13,CEG,1.0,1.0,1
2007-08-13,CELG,2.0,2.0,1
2007-08-13,CF,5.0,5.0,1
2007-08-13,CG,3.0,3.0,1
2007-08-13,CHK,1.061183,1.0,1
2007-08-13,CHRW,1.0,1.0,1
2007-08-13,CI,1.0,1.0,1
2007-08-13,CIEN,1.0,1.0,1
2007-08-13,CINF,1.0,1.0,1
2007-08-13,CIT,1.0,1.0,1
2007-08-13,CL,2.0,2.0,1
2007-08-13,CLX,1.0,1.0,1
2007-08-13,CMA,1.0,1.0,1
2007-08-13,CMCSA,2.0,2.0,1
2007-08-13,CME,5.0,5.0,1
2007-08-13,CMI,2.0,2.0,1
2007-08-13,CMS,1.0,1.0,1
2007-08-13,CMT,1.0,1.0,1
2007-08-13,CNP,1.0,1.0,1
2007-08-13,CNX,1.215,1.0,1
2007-08-13,COF,1.0,1.0,1
2007-08-13,COG,4.0,4.0,1
2007-08-13,COH,1.0,1.0,1
2007-08-13,COHU,1.0,1.0,1
2007-08-13,COL,1.0,1.0,1
2007-08-13,COP,1.28986,1.0,1
2007-08-13,COST,1.0,1.0,1
2007-08-13,COV,1.095802,1.0,1
2007-08-13,CPB,1.0,1.0,1
2007-08-13,CPWR,1.037607,1.0,1
2007-08-13,CRM,4.0,4.0,1
2007-08-13,CSC,2.005745,1.0,1
2007-08-13,CSCO,1.0,1.0,1
2007-08-13,CSX,3.0,3.0,1
2007-08-13,CTAS,1.0,1.0,1
2007-08-13,CTL,1.0,1.0,1
2007-08-13,CTSH,4.0,4.0,1
2007-08-13,CTX,1.0,1.0,1
2007-08-13,CTXS,1.257139,1.0,1
2007-08-13,CVG,1.0,1.0,1
2007-08-13,CVH,1.0,1.0,1
2007-08-13,CVS,1.0,1.0,1
2007-08-13,CVX,1.0,1.0,1
2007-08-13,CZN,0.066667,0.066667,1
2007-08-13,D,2.0,2.0,1
2007-08-13,DD,1.053752,1.0,1
2007-08-13,DDR,1.0,1.0,1
2007-08-13,DE,2.0,2.0,1
2007-08-13,DELL,1.0,1.0,1
2007-08-13,DF,1.055698,0.5,1
2007-08-13,DFS,1.0,1.0,1
2007-08-13,DGX,1.0,1.0,1
2007-08-13,DHI,1.0,1.0,1
2007-08-13,DHR,2.604478,2.0,1
2007-08-13,DIS,1.0,1.0,1
2007-08-13,DNB,1.0,1.0,1
2007-08-13,DOV,1.191214,1.0,1
2007-08-13,DOW,1.0,1.0,1
2007-08-13,DRI,1.124238,1.0,1
2007-08-13,DTE,1.0,1.0,1
2007-08-13,DTV,1.0,1.0,1
2007-08-13,DUK,0.333333,0.333333,1
2007-08-13,DVA,2.0,2.0,1
2007-08-13,DVN,1.0,1.0,1
2007-08-13,DYN,0.2,0.2,1
2007-08-13,EBAY,2.416521,1.0,1
2007-08-13,ECL,1.0,1.0,1
2007-08-13,ED,1.0,1.0,1
2007-08-13,EFX,1.0,1.0,1
2007-08-13,EIX,1.0,1.0,1
2007-08-13,EK,1.0,1.0,1
2007-08-13,EL,2.0,2.0,1
2007-08-13,EMC,1.0,1.0,1
2007-08-13,EMN,2.0,2.0,1
2007-08-13,EMR,1.0,1.0,1
2007-08-13,EOG,2.0,2.0,1
2007-08-13,EP,1.0,1.0,1
2007-08-13,EQ,1.0,1.0,1
2007-08-13,EQR,1.0,1.0,1
2007-08-13,ERTS,1.0,1.0,1
2007-08-13,ESRX,2.0,2.0,1
2007-08-13,ESV,1.0,1.0,1
2007-08-13,ETFC,0.1,0.1,1
2007-08-13,ETN,2.0,2.0,1
2007-08-13,ETR,1.0,1.0,1
2007-08-13,EXC,1.0,1.0,1
2007-08-13,EXPD,1.0,1.0,1
2007-08-13,EXPE,0.996056,0.5,1
2007-08-13,F,1.0,1.0,1
2007-08-13,FAST,2.0,2.0,1
2007-08-13,FCX,2.0,2.0,1
2007-08-13,FDO,1.0,1.0,1
2007-08-13,FDX,1.0,1.0,1
2007-08-13,FE,1.0,1.0,1
2007-08-13,FHN,1.20038,1.20038,1
2007-08-13,FII,1.0,1.0,1
2007-08-13,FIS,1.777061,1.0,1
2007-08-13,FISV,2.0,2.0,1
2007-08-13,FITB,1.0,1.0,1
2007-08-13,FLR,2.0,2.0,1
2007-08-13,FLS,3.0,3.0,1
2007-08-13,FO,1.27486,1.0,1
2007-08-13,FPL,1.0,1.0,1
2007-08-13,FRX,1.0,1.0,1
2007-08-13,GAS,1.0,1.0,1
2007-08-13,GCI,1.948084,1.0,1
2007-08-13,GD,1.0,1.0,1
2007-08-13,GE,1.0,1.0,1
2007-08-13,GENZ,1.0,1.0,1
2007-08-13,GFR,1.0,1.0,1
2007-08-13,GGP,1.280256,1.0,1
2007-08-13,GILD,2.0,2.0,1
2007-08-13,GIS,2.0,2.0,1
2007-08-13,GLW,1.0,1.0,1
2007-08-13,GM,1.0,1.0,1
2007-08-13,GME,1.0,1.0,1
2007-08-13,GNW,1.0,1.0,1
2007-08-13,GOOG,1.9969,1.0,1
2007-08-13,GPC,1.0,1.0,1
2007-08-13,GPS,1.0,1.0,1
2007-08-13,GR,1.0,1.0,1
2007-08-13,GS,1.0,1.0,1
2007-08-13,GT,1.0,1.0,1
2007-08-13,GWW,1.0,1.0,1
2007-08-13,HAL,1.0,1.0,1
2007-08-13,HAR,1.0,1.0,1
2007-08-13,HAS,1.0,1.0,1
2007-08-13,HBAN,1.0,1.0,1
2007-08-13,HCBK,1.0,1.0,1
2007-08-13,HCP,1.097801,1.0,1
2007-08-13,HD,1.0,1.0,1
2007-08-13,HES,1.0,1.0,1
2007-08-13,HIG,1.0,1.0,1
2007-08-13,HNZ,1.0,1.0,1
2007-08-13,HOG,1.0,1.0,1
2007-08-13,HON,1.005656,1.0,1
2007-08-13,HOT,1.084131,1.0,1
2007-08-13,HPC,1.0,1.0,1
2007-08-13,HPQ,2.047722,1.0,1
2007-08-13,HRB,1.0,1.0,1
2007-08-13,HRS,1.053834,1.0,1
2007-08-13,HSP,1.0,1.0,1
2007-08-13,HST,1.0,1.0,1
2007-08-13,HSY,1.0,1.0,1
2007-08-13,HUM,1.0,1.0,1
2007-08-13,IBM,1.0,1.0,1
2007-08-13,ICE,5.0,5.0,1
2007-08-13,IFF,1.0,1.0,1
2007-08-13,IGT,1.0,1.0,1
2007-08-13,INTC,1.0,1.0,1
2007-08-13,INTU,1.0,1.0,1
2007-08-13,IP,1.013846,1.0,1
2007-08-13,IPG,1.0,1.0,1
2007-08-13,IR,1.258819,1.0,1
2007-08-13,IRM,1.0,1.0,1
2007-08-13,ISRG,3.0,3.0,1
2007-08-13,ITT,2.575,0.5,1
2007-08-13,ITW,1.0,1.0,1
2007-08-13,IVZ,1.0,1.0,1
2007-08-13,JBL,1.0,1.0,1
2007-08-13,JCI,3.0,3.0,1
2007-08-13,JCP,1.0,1.0,1
2007-08-13,JDSU,1.677885,1.0,1
2007-08-13,JEC,1.0,1.0,1
2007-08-13,JNJ,1.0,1.0,1
2007-08-13,JNPR,1.0,1.0,1
2007-08-13,JNS,1.0,1.0,1
2007-08-13,JNY,1.0,1.0,1
2007-08-13,JPM,1.0,1.0,1
2007-08-13,JWN,1.0,1.0,1
2007-08-13,K,1.0,1.0,1
2007-08-13,KBH,1.0,1.0,1
2007-08-13,KEY,1.0,1.0,1
2007-08-13,KFT,1.540555,1.0,1
2007-08-13,KG,1.0,1.0,1
2007-08-13,KHD,0.686579,0.4,1
2007-08-13,KIM,1.0,1.0,1
2007-08-13,KLAC,1.0,1.0,1
2007-08-13,KMB,1.04316,1.0,1
2007-08-13,KO,2.0,2.0,1
2007-08-13,KR,2.0,2.0,1
2007-08-13,KSS,1.0,1.0,1
2007-08-13,LEG,1.0,1.0,1
2007-08-13,LEN,1.016929,1.0,1
2007-08-13,LENB,1.02,1.02,1
2007-08-13,LH,1.0,1.0,1
2007-08-13,LLL,1.041837,1.0,1
2007-08-13,LLTC,1.0,1.0,1
2007-08-13,LLY,1.0,1.0,1
2007-08-13,LM,1.0,1.0,1
2007-08-13,LMT,1.0,1.0,1
2007-08-13,LNC,1.0,1.0,1
2007-08-13,LNX,1.0,1.0,1
2007-08-13,LOW,1.0,1.0,1
2007-08-13,LSI,1.0,1.0,1
2007-08-13,LTD,1.0,1.0,1
2007-08-13,LTR,1.0,1.0,1
2007-08-13,LUK,1.030166,1.0,1
2007-08-13,LUV,1.0,1.0,1
2007-08-13,LXK,1.0,1.0,1
2007-08-13,M,1.0,1.0,1
2007-08-13,MA,10.0,10.0,1
2007-08-13,MAR,1.074275,1.01093,1
2007-08-13,MAS,1.126209,1.0,1
2007-08-13,MAT,1.0,1.0,1
2007-08-13,MBI,1.0,1.0,1
2007-08-13,MCD,1.0,1.0,1
2007-08-13,MCHP,1.0,1.0,1
2007-08-13,MCK,1.0,1.0,1
2007-08-13,MCO,1.0,1.0,1
2007-08-13,MDP,1.0,1.0,1
2007-08-13,MDT,1.0,1.0,1
2007-08-13,MEE,1.0,1.0,1
2007-08-13,MER,1.0,1.0,1
2007-08-13,MET,1.115617,1.0,1
2007-08-13,MFE,1.0,1.0,1
2007-08-13,MHP,1.0,1.0,1
2007-08-13,MHS,2.0,2.0,1
2007-08-13,MI,1.269506,1.0,1
2007-08-13,MIL,1.0,1.0,1
2007-08-13,MKC,1.0,1.0,1
2007-08-13,MKCV,1.0,1.0,1
2007-08-13,MMC,1.0,1.0,1
2007-08-13,MMM,1.0,1.0,1
2007-08-13,MNST,1.0,1.0,1
2007-08-13,MO,3.278378,1.0,1
2007-08-13,MOLX,1.0,1.0,1
2007-08-13,MON,1.0,1.0,1
2007-08-13,MOT,0.246956,0.142857,1
2007-08-13,MRK,1.0,1.0,1
2007-08-13,MRO,1.640364,1.0,1
2007-08-13,MS,1.0,1.0,1
2007-08-13,MSFT,1.0,1.0,1
2007-08-13,MTB,1.0,1.0,1
2007-08-13,MTW,2.207921,0.5,1
2007-08-13,MU,1.0,1.0,1
2007-08-13,MUR,1.156814,1.0,1
2007-08-13,MWV,0.976767,0.78,1
2007-08-13,MXM,1.0,1.0,1
2007-08-13,MYL,1.0,1.0,1
2007-08-13,NBL,2.0,2.0,1
2007-08-13,NBR,1.0,1.0,1
2007-08-13,NCC,1.0,1.0,1
2007-08-13,NDAQ,1.0,1.0,1
2007-08-13,NE,2.271605,2.0,1
2007-08-13,NEM,1.0,1.0,1
2007-08-13,NI,2.785756,1.0,1
2007-08-13,NKE,4.0,4.0,1
2007-08-13,NOC,1.110296,1.0,1
2007-08-13,NOV,2.239251,2.0,1
2007-08-13,NOVL,1.0,1.0,1
2007-08-13,NSC,1.0,1.0,1
2007-08-13,NSM,1.0,1.0,1
2007-08-13,NT,1.0,1.0,1
2007-08-13,NTAP,1.0,1.0,1
2007-08-13,NTRS,1.0,1.0,1
2007-08-13,NUE,1.0,1.0,1
2007-08-13,NVDA,1.5,1.5,1
2007-08-13,NVLS,1.0,1.0,1
2007-08-13,NWL,1.0,1.0,1
2007-08-13,NWSA,1.125765,1.0,1
2007-08-13,NX,1.0,1.0,1
2007-08-13,NYT,1.0,1.0,1
2007-08-13,NYX,1.0,1.0,1
2007-08-13,ODP,1.0,1.0,1
2007-08-13,OMC,1.0,1.0,1
2007-08-13,ORCL,1.0,1.0,1
2007-08-13,OXY,1.037537,1.0,1
2007-08-13,PAYX,1.0,1.0,1
2007-08-13,PBG,1.0,1.0,1
2007-08-13,PBI,1.0,1.0,1
2007-08-13,PCAR,1.5,1.5,1
2007-08-13,PCG,1.0,1.0,1
2007-08-13,PCL,1.0,1.0,1
2007-08-13,PCP,1.0,1.0,1
2007-08-13,PDCO,1.0,1.0,1
2007-08-13,PEG,2.0,2.0,1
2007-08-13,PEP,1.0,1.0,1
2007-08-13,PFE,1.0,1.0,1
2007-08-13,PFG,1.0,1.0,1
2007-08-13,PG,1.0,1.0,1
2007-08-13,PGN,1.0,1.0,1
2007-08-13,PGR,1.0,1.0,1
2007-08-13,PH,1.5,1.5,1
2007-08-13,PHM,1.0,1.0,1
2007-08-13,PKI,1.0,1.0,1
2007-08-13,PLD,1.0,1.0,1
2007-08-13,PLL,1.0,1.0,1
2007-08-13,PLMD,1.0,1.0,1
2007-08-13,PNC,1.0,1.0,1
2007-08-13,PNW,1.0,1.0,1
2007-08-13,POM,1.0,1.0,1
2007-08-13,PPG,2.034507,2.0,1
2007-08-13,PPL,1.073662,1.0,1
2007-08-13,PRU,1.0,1.0,1
2007-08-13,PSA,1.0,1.0,1
2007-08-13,PTV,1.0,1.0,1
2007-08-13,PX,1.0,1.0,1
2007-08-13,PXD,1.0,1.0,1
2007-08-13,Q,1.0,1.0,1
2007-08-13,QCOM,1.0,1.0,1
2007-08-13,QLGC,1.0,1.0,1
2007-08-13,R,1.0,1.0,1
2007-08-13,RAI,4.0,4.0,1
2007-08-13,RDC,1.0,1.0,1
2007-08-13,RF,1.0,1.0,1
2007-08-13,RHI,1.0,1.0,1
2007-08-13,RIG,0.942915,0.6996,1
2007-08-13,RL,1.0,1.0,1
2007-08-13,RLH,1.0,1.0,1
2007-08-13,ROH,1.0,1.0,1
2007-08-13,ROK,1.0,1.0,1
2007-08-13,RRC,1.0,1.0,1
2007-08-13,RRD,0.604123,0.333333,1
2007-08-13,RSH,1.0,1.0,1
2007-08-13,RTN,1.0,1.0,1
2007-08-13,RX,1.0,1.0,1
2007-08-13,S,1.0,1.0,1
2007-08-13,SBUX,2.0,2.0,1
2007-08-13,SCHW,1.0,1.0,1
2007-08-13,SE,1.0,1.0,1
2007-08-13,SEE,1.0,1.0,1
2007-08-13,SGP,1.0,1.0,1
2007-08-13,SHLD,1.801841,1.0,1
2007-08-13,SHW,1.0,1.0,1
2007-08-13,SIAL,1.0,1.0,1
2007-08-13,SII,1.0,1.0,1
2007-08-13,SJM,1.0,1.0,1
2007-08-13,SLB,1.0,1.0,1
2007-08-13,SLE,0.595999,0.2,1
2007-08-13,SLM,2.884701,1.0,1
2007-08-13,SNA,1.0,1.0,1
2007-08-13,SNDK,1.0,1.0,1
2007-08-13,SNS,0.05796,0.05,1
2007-08-13,SO,1.0,1.0,1
2007-08-13,SOV,1.0,1.0,1
2007-08-13,SPG,1.062315,1.0,1
2007-08-13,SPLS,1.0,1.0,1
2007-08-13,SRE,1.0,1.0,1
2007-08-13,SSS,1.0,1.0,1
2007-08-13,STI,1.0,1.0,1
2007-08-13,STJ,1.0,1.0,1
2007-08-13,STR,2.925756,1.0,1
2007-08-13,STT,1.0,1.0,1
2007-08-13,STZ,1.0,1.0,1
2007-08-13,STZB,1.0,1.0,1
2007-08-13,SUN,1.184024,1.0,1
2007-08-13,SUNW,0.25,0.25,1
2007-08-13,SVU,0.142857,0.142857,1
2007-08-13,SWK,1.0,1.0,1
2007-08-13,SWN,2.0,2.0,1
2007-08-13,SWY,1.117728,1.0,1
2007-08-13,SYK,1.0,1.0,1
2007-08-13,SYMC,1.0,1.0,1
2007-08-13,SYY,1.0,1.0,1
2007-08-13,T,1.0,1.0,1
2007-08-13,TAP,2.0,2.0,1
2007-08-13,TAPA,2.0,2.0,1
2007-08-13,TE,1.0,1.0,1
2007-08-13,TEG,1.0,1.0,1
2007-08-13,TEL,1.0,1.0,1
2007-08-13,TER,1.0,1.0,1
2007-08-13,TGT,1.0,1.0,1
2007-08-13,THC,0.25,0.25,1
2007-08-13,TIE,1.0,1.0,1
2007-08-13,TIF,1.0,1.0,1
2007-08-13,TJX,2.0,2.0,1
2007-08-13,TLAB,1.0,1.0,1
2007-08-13,TMK,2.25,2.25,1
2007-08-13,TMO,1.0,1.0,1
2007-08-13,TROW,1.0,1.0,1
2007-08-13,TRV,1.0,1.0,1
2007-08-13,TSN,1.0,1.0,1
2007-08-13,TSO,1.0,1.0,1
2007-08-13,TSS,1.0,1.0,1
2007-08-13,TWX,0.468922,0.33333,1
2007-08-13,TXN,1.0,1.0,1
2007-08-13,TXT,2.0,2.0,1
2007-08-13,TYC,2.137809,0.955,1
2007-08-13,UIS,0.1,0.1,1
2007-08-13,UNH,1.0,1.0,1
2007-08-13,UNM,1.0,1.0,1
2007-08-13,UNP,4.0,4.0,1
2007-08-13,UPS,1.0,1.0,1
2007-08-13,USB,1.0,1.0,1
2007-08-13,UTX,1.0,1.0,1
2007-08-13,VAR,1.140422,1.0,1
2007-08-13,VFC,4.0,4.0,1
2007-08-13,VLO,1.090979,1.0,1
2007-08-13,VMC,1.0,1.0,1
2007-08-13,VNO,1.370087,1.0,1
2007-08-13,VRSN,1.0,1.0,1
2007-08-13,VZ,1.069983,1.0,1
2007-08-13,WAG,1.0,1.0,1
2007-08-13,WAT,1.0,1.0,1
2007-08-13,WB,1.0,1.0,1
2007-08-13,WEC,2.0,2.0,1
2007-08-13,WFC,1.0,1.0,1
2007-08-13,WFMI,2.0,2.0,1
2007-08-13,WFR,1.0,1.0,1
2007-08-13,WFT,2.0,2.0,1
2007-08-13,WHR,1.0,1.0,1
2007-08-13,WIN,0.685233,0.166666,1
2007-08-13,WLP,1.0,1.0,1
2007-08-13,WMB,1.224957,1.0,1
2007-08-13,WMI,1.0,1.0,1
2007-08-13,WMT,1.0,1.0,1
2007-08-13,WPI,1.0,1.0,1
2007-08-13,WPO,1.575235,1.0,1
2007-08-13,WU,1.0,1.0,1
2007-08-13,WY,1.0,1.0,1
2007-08-13,WYE,1.0,1.0,1
2007-08-13,WYN,1.0,1.0,1
2007-08-13,X,1.0,1.0,1
2007-08-13,XEL,1.0,1.0,1
2007-08-13,XL,1.0,1.0,1
2007-08-13,XLNX,1.0,1.0,1
2007-08-13,XOM,1.0,1.0,1
2007-08-13,XRX,0.349565,0.25,1
2007-08-13,XTO,1.25,1.25,1
2007-08-13,YHOO,1.0,1.0,1
2007-08-13,YUM,1.431537,1.0,1
2007-08-13,ZION,1.0,1.0,1
2007-08-13,ZMH,1.0,1.0,1
2007-08-14,A,1.381366,1.0,1
2007-08-14,AA,0.444444,0.444444,1
2007-08-14,AAPL,7.0,7.0,1
2007-08-14,ABC,2.0,2.0,1
2007-08-14,ABI,1.0,1.0,1
2007-08-14,ABT,2.095788,1.0,1
2007-08-14,ACAS,1.0,1.0,1
2007-08-14,ACE,1.0,1.0,1
2007-08-14,ACS,1.0,1.0,1
2007-08-14,ADBE,1.0,1.0,1
2007-08-14,ADI,1.0,1.0,1
2007-08-14,ADM,1.0,1.0,1
2007-08-14,ADP,1.144683,1.0,1
2007-08-14,ADSK,1.0,1.0,1
2007-08-14,AEE,1.0,1.0,1
2007-08-14,AEP,1.0,1.0,1
2007-08-14,AES,1.0,1.0,1
2007-08-14,AET,1.0,1.0,1
2007-08-14,AFL,1.0,1.0,1
2007-08-14,AGN,1.0,1.0,1
2007-08-14,AIG,0.05975,0.05,1
2007-08-14,AIV,1.0,1.0,1
2007-08-14,AIZ,1.0,1.0,1
2007-08-14,AKAM,1.0,1.0,1
2007-08-14,AKS,1.0,1.0,1
2007-08-14,ALL,1.0,1.0,1
2007-08-14,ALTR,1.0,1.0,1
2007-08-14,AMAT,1.0,1.0,1
2007-08-14,AMB,1.0,1.0,1
2007-08-14,AMD,1.0,1.0,1
2007-08-14,AMGN,1.0,1.0,1
2007-08-14,AMP,1.0,1.0,1
2007-08-14,AMT,1.0,1.0,1
2007-08-14,AMZN,1.0,1.0,1
2007-08-14,AN,1.0,1.0,1
2007-08-14,ANF,1.0,1.0,1
2007-08-14,AOC,1.0,1.0,1
2007-08-14,APA,1.0,1.0,1
2007-08-14,APC,1.0,1.0,1
2007-08-14,APD,1.099594,1.0,1
2007-08-14,APOL,1.0,1.0,1
2007-08-14,ASH,2.001636,1.0,1
2007-08-14,ATG,1.0,1.0,1
2007-08-14,ATI,1.0,1.0,1
2007-08-14,AVB,1.0,1.0,1
2007-08-14,AVP,1.0,1.0,1
2007-08-14,AVY,1.0,1.0,1
2007-08-14,AW,1.0,1.0,1
2007-08-14,AXP,1.0,1.0,1
2007-08-14,AYE,1.0,1.0,1
2007-08-14,AZO,1.0,1.0,1
2007-08-14,BA,1.0,1.0,1
2007-08-14,BAC,1.0,1.0,1
2007-08-14,BAX,1.810602,1.0,1
2007-08-14,BBBY,1.0,1.0,1
2007-08-14,BBT,1.0,1.0,1
2007-08-14,BBY,1.0,1.0,1
2007-08-14,BCR,1.0,1.0,1
2007-08-14,BDK,1.0,1.0,1
2007-08-14,BDX,1.0,1.0,1
2007-08-14,BEN,3.0,3.0,1
2007-08-14,BHI,1.0,1.0,1
2007-08-14,BIG,1.0,1.0,1
2007-08-14,BIIB,1.085115,1.0,1
2007-08-14,BJS,1.0,1.0,1
2007-08-14,BK,1.0,1.0,1
2007-08-14,BLL,4.0,4.0,1
2007-08-14,BMC,1.0,1.0,1
2007-08-14,BMS,1.0,1.0,1
2007-08-14,BMY,1.0,1.0,1
2007-08-14,BNI,1.0,1.0,1
2007-08-14,BRCM,1.0,1.0,1
2007-08-14,BSX,1.0,1.0,1
2007-08-14,BTU,0.07172,0.066667,1
2007-08-14,BXP,1.0,1.0,1
2007-08-14,C,0.1,0.1,1
2007-08-14,CA,1.0,1.0,1
2007-08-14,CAG,1.294752,1.0,1
2007-08-14,CAH,1.396256,1.0,1
2007-08-14,CAM,2.0,2.0,1
2007-08-14,CAT,1.0,1.0,1
2007-08-14,CB,1.0,1.0,1
2007-08-14,CBE,1.0,1.0,1
2007-08-14,CBG,1.0,1.0,1
2007-08-14,CBS,1.0,1.0,1
2007-08-14,CBSA,1.0,1.0,1
2007-08-14,CCE,1.0,1.0,1
2007-08-14,CCL,1.0,1.0,1
2007-08-14,CEG,1.0,1.0,1
2007-08-14,CELG,2.0,2.0,1
2007-08-14,CF,5.0,5.0,1
2007-08-14,CG,3.0,3.0,1
2007-08-14,CHK,1.061183,1.0,1
2007-08-14,CHRW,1.0,1.0,1
2007-08-14,CI,1.0,1.0,1
2007-08-14,CIEN,1.0,1.0,1
2007-08-14,CINF,1.0,1.0,1
2007-08-14,CIT,1.0,1.0,1
2007-08-14,CL,2.0,2.0,1
2007-08-14,CLX,1.0,1.0,1
2007-08-14,CMA,1.0,1.0,1
2007-08-14,CMCSA,2.0,2.0,1
2007-08-14,CME,5.0,5.0,1
2007-08-14,CMI,2.0,2.0,1
2007-08-14,CMS,1.0,1.0,1
2007-08-14,CMT,1.0,1.0,1
2007-08-14,CNP,1.0,1.0,1
2007-08-14,CNX,1.215,1.0,1
2007-08-14,COF,1.0,1.0,1
2007-08-14,COG,4.0,4.0,1
2007-08-14,COH,1.0,1.0,1
2007-08-14,COHU,1.0,1.0,1
2007-08-14,COL,1.0,1.0,1
2007-08-14,COP,1.28986,1.0,1
2007-08-14,COST,1.0,1.0,1
2007-08-14,COV,1.095802,1.0,1
2007-08-14,CPB,1.0,1.0,1
2007-08-14,CPWR,1.037607,1.0,1
2007-08-14,CRM,4.0,4.0,1
2007-08-14,CSC,2.005745,1.0,1
